ID,cg,y,bv
1,group_3,0.7269493745058171,1.2969253054280996
2,group_4,1.496763738125976,2.1728884521294667
3,group_1,2.8749435589660703,3.266656183227787
4,group_1,3.3101730943377743,2.5801426235879505
5,group_3,0.6006478962236979,1.58127332408037
6,group_2,3.252358067633762,2.5993420326903185
7,group_1,2.1872967728719996,2.070894402364597
8,group_4,1.2693596989899434,1.9181658089378615
9,group_1,1.6031432435179078,1.8238879858035117
10,group_2,0.24152288102844477,0.6636692532006933
11,group_4,0.37538528563472645,0.4964528335534158
12,group_2,3.16176708433026,2.774581980632063
13,group_1,2.4652396158275516,2.438995781020838
14,group_2,3.3147235088132043,2.3690897190397355
15,group_1,1.1135232379666307,0.9546455463810146
16,group_3,0.8161393727792541,1.3189898265639401
17,group_2,1.9400193394207204,1.950316110716931
18,group_4,0.4320463232323437,2.274267614739714
19,group_1,1.9296310526415144,2.8608887089842074
20,group_2,3.0883923564826237,1.174819509712425
21,group_3,0.1949553769664663,0.7094074811757709
22,group_4,-0.727933420210324,1.0327699764154152
23,group_3,2.4957229061890063,2.9742265683699913
24,group_4,1.6161853066455676,1.5532462252788974
25,group_3,1.0586415418042106,1.2955438861930366
26,group_2,3.370453925454994,2.296671845932762
27,group_1,0.5867197912585781,1.7239753337933097
28,group_4,0.48155730552409576,1.540129012196686
29,group_2,2.001875195098128,1.7147556367276198
30,group_4,1.3895730124370989,1.2403077129891518
31,group_1,-0.1536080690720909,2.291236417419368
32,group_2,0.5566992112378106,0.5959892249848625
33,group_3,2.597886707516076,2.3420183415517455
34,group_2,1.0816142894088352,0.7478073956428594
35,group_2,0.6705601013147118,1.163656975010067
36,group_3,0.49040144825849064,1.9597643005083694
37,group_3,0.07836658307210909,1.368436111024007
38,group_2,0.9548031529419696,1.5551476311073704
39,group_1,-0.5272825949544908,0.10419408369988997
40,group_2,0.6451098820602954,1.8646881646122366
41,group_3,1.498240802325689,2.511363059624854
42,group_2,2.866797398804609,3.0184220120793266
43,group_4,-0.33026725721110095,1.1200963082478348
44,group_4,2.1802866213404926,1.8859044542054995
45,group_1,2.972062997506193,2.584814342264992
46,group_2,-0.06629011344513358,0.040196730144164056
47,group_4,1.3791003706130627,0.7112009103574977
48,group_2,0.786268943809354,0.05695227457335571
49,group_4,-1.4018568816325692,-0.3307553544512747
50,group_3,1.092699409537772,2.066897090990029
51,group_2,1.3416681193733344,1.0434750458470916
52,group_4,0.4964194080768471,1.562968308356662
53,group_1,0.7744265238736281,1.6459667211025621
54,group_2,0.6221025074349182,1.3417618710512893
55,group_1,1.9948442992356787,2.5416519836206413
56,group_4,0.8100971022389736,1.919421380148771
57,group_4,1.0385200269790673,0.931376481874389
58,group_2,2.956152150910564,2.4269589753878362
59,group_2,1.9193665740913013,1.0764775543981493
60,group_1,1.991634640520767,2.495728173941182
61,group_2,0.7509782301315249,0.9602365221072959
62,group_2,0.5799554902151474,1.0143523667654244
63,group_3,1.4683475578806742,2.3436582055271264
64,group_4,0.15573121025876294,0.995208778217082
65,group_1,1.0523370024640557,1.6828076824987246
66,group_4,1.9397808823473004,2.2707047346301956
67,group_3,0.9834993133188774,1.7172559438840562
68,group_3,1.4653278395136637,1.4715245851730656
69,group_1,0.12277160274076993,1.48659964077208
70,group_1,0.2252045914291671,0.8531164473819548
71,group_3,0.8751717709494008,1.442648552338327
72,group_4,1.2597854793507546,2.0835644320923787
73,group_3,0.27209846574715346,2.2015415036657644
74,group_1,0.8365801438414706,1.5395058059134723
75,group_2,0.3673666915109446,1.4073459551336034
76,group_3,1.0622974972031507,2.282356404687012
77,group_1,1.390392396606797,1.6850242511781708
78,group_4,0.05911969970136399,1.706338833219881
79,group_1,2.762520063350217,2.5601485025173263
80,group_3,0.3885503873134587,1.0281180001593835
81,group_4,1.7216537860961139,2.4103732046469153
82,group_1,-0.0005962556165640676,0.8437757404333541
83,group_3,0.8830702558027188,1.3789600581973984
84,group_3,2.2647791737974385,2.5347313403671063
85,group_3,3.285293403434719,2.4949683520114054
86,group_4,0.9892639660947052,1.303587621977275
87,group_3,1.4449671547888534,2.395403944616488
88,group_1,2.0201380058753227,1.5703091118073897
89,group_3,1.6216338737628582,1.611806865364008
90,group_4,1.7327845984111265,2.2751544302329765
91,group_4,-1.7947296326331628,0.23937141273024967
92,group_1,0.554434163182886,1.2260150989018663
93,group_1,-0.06637490238717186,0.7534591187966979
94,group_3,0.7242667484263889,1.74186912535185
95,group_1,0.9620738126382504,2.559284663986477
96,group_1,1.370003979677907,1.4060727411750065
97,group_3,-0.057217696307662214,1.2571842332161234
98,group_3,0.6023223438799201,1.7731016220860012
99,group_2,3.877701640867819,2.405722981946636
100,group_3,2.314857367057276,2.6490559984952804
101,group_4,0.9284312696986554,1.6775221326690304
102,group_4,-0.14486383466476282,0.8157964255441544
103,group_2,1.8281284990284146,2.0121839901708056
104,group_1,-0.8311835391985584,0.30024007343874726
105,group_4,1.1747470926279144,2.2717612751904137
106,group_2,1.9582854847978497,1.095172318752089
107,group_3,0.4293604172744325,1.7836919655770924
108,group_3,2.2838271159166066,3.3581618055185913
109,group_2,2.1819710994592105,1.1424430144058622
110,group_3,1.907206015498391,2.173491165570385
111,group_4,1.759990058921903,1.9982524396773207
112,group_1,2.002701302375244,2.137875889744573
113,group_2,3.361139504481489,1.7863584489963162
114,group_2,2.470937966089405,1.993256750442059
115,group_3,-0.972473734803162,0.30070075804174895
116,group_2,4.536053411647885,2.0454090334371773
117,group_1,2.0193760566897057,1.2015312074557887
118,group_2,1.367120449267912,1.8832971958104034
119,group_2,2.584443336272525,2.4594046766400646
120,group_1,3.0855143447058473,2.151619538154705
121,group_4,-0.22984545367596854,1.2820250426721875
122,group_2,2.479375706366738,1.316375975155239
123,group_3,0.1368485082136306,1.2654824062241925
124,group_4,-0.8229441872069205,0.4722392378931492
125,group_1,0.8181991731662436,1.0750851655854372
126,group_3,3.6667199836145867,2.5114324661173324
127,group_3,-0.45510659940854736,0.9746869816379886
128,group_4,-0.6828093602566192,1.1084702021861021
129,group_1,1.3090045983303293,1.5224934699103567
130,group_1,1.8965469954426362,2.184692927787257
131,group_2,1.5921447313943657,1.676074335409791
132,group_2,5.226695686443142,3.302296722937753
133,group_4,1.0188020668244757,2.403059606565218
134,group_3,1.9950811338104364,2.310685337141627
135,group_1,2.931968357554445,2.8747917349252665
136,group_4,0.4877834274752029,1.832994311139829
137,group_4,-0.34235988930487005,0.7246208481155073
138,group_1,3.2704467246722864,3.5801234214076865
139,group_1,1.2305421133322916,2.1162010233332893
140,group_2,1.9531600945242458,1.7605495439536347
141,group_1,1.6362074656787735,1.4320707030433983
142,group_2,2.4518549951263253,1.6731454681769977
143,group_4,0.007166253058393579,1.097904720459325
144,group_3,0.7097677336030274,2.3018567528995324
145,group_1,1.5650833149058767,1.9766843647323191
146,group_3,1.610142185844563,2.3069603030920782
147,group_3,1.8370203472682665,2.075346286628279
148,group_3,1.390279501565142,2.901156467881678
149,group_4,1.8315263847880194,1.7720652559617645
150,group_1,1.3202378785900166,1.4206835684622439
151,group_1,1.0741414199333132,2.559796832093651
152,group_4,-0.8030786757967352,0.19162152736605328
153,group_3,0.1289106155519118,1.2590888484886296
154,group_1,2.695994624952736,2.809836098034891
155,group_2,3.5751568450479647,2.88085599020311
156,group_2,3.5441578873085824,3.150832064778677
157,group_3,-0.7180394464484915,1.322742714324003
158,group_4,0.3497260903431018,1.4850229567036288
159,group_4,1.9135849311164193,2.023025888734846
160,group_3,0.9798193860180398,2.1189705526801985
161,group_2,1.3461782485492895,1.4636157661620208
162,group_4,0.5969094228914575,2.7110298085305584
163,group_3,-0.390946513833069,0.5339888190720489
164,group_4,1.7409787316655008,1.682299795219294
165,group_4,1.1653049147722832,2.1977944642716984
166,group_3,-0.3691417146813052,2.2846670478547155
167,group_2,1.212669121478986,1.9334750319135863
168,group_1,2.887248810696038,2.151398651335416
169,group_1,2.3290122628852323,1.6741991054689378
170,group_4,2.177122587172314,2.6469986444133604
171,group_1,3.40620835887028,2.807318916604706
172,group_3,-0.4854223395162758,1.2354064733226853
173,group_1,0.740723977184416,1.6189379892613156
174,group_3,-0.39003143320440914,1.168435602473078
175,group_3,-0.6275446761469998,0.15192857080231043
176,group_1,2.472298662625853,1.872362700482262
177,group_4,1.4692126531354475,2.3113034558541874
178,group_2,3.10109751606808,2.2177587016862574
179,group_2,2.607987991619238,1.6876225504173625
180,group_3,0.8674326233708187,1.9901805750976358
181,group_3,1.9619775123556435,2.496806634169967
182,group_1,2.4231831857390365,1.7745675060974622
183,group_1,1.2173269970744545,2.190068769766624
184,group_4,2.091128291054899,2.9831765732525786
185,group_4,1.7619355203638234,2.0765218711572246
186,group_1,2.9019998863950702,3.2950929500714166
187,group_1,1.605509961099861,2.437474169947901
188,group_1,0.41288817394636845,1.6001918618864823
189,group_3,1.1289474963489845,2.2230226950948313
190,group_1,2.1869847213092184,2.3464771932413604
191,group_1,1.1807361629179083,1.5878980970181236
192,group_3,0.842607593073648,1.9879160446353064
193,group_4,-0.19463279605362127,1.3181966818862534
194,group_4,1.9656386996648978,1.8102290409811004
195,group_2,3.71738509687253,2.4006131809830675
196,group_2,2.0811842914538476,3.0108678590705793
197,group_1,3.118596802980852,2.660350252824916
198,group_3,-0.28712050542823175,1.047882962042196
199,group_1,1.710767376389164,2.476497926859423
200,group_2,4.246065552960883,2.518050639707948
201,group_4,-0.7353902923034322,1.2778265020194033
202,group_1,1.5279740476557095,2.3185573625893388
203,group_3,0.034623446230121924,1.1914220251527872
204,group_1,-0.056602159257413576,0.5645332285845106
205,group_3,1.8072296219695043,3.2873031288333543
206,group_4,0.8247027777129157,1.419183274415784
207,group_3,-0.8846368405354748,0.6932453586762783
208,group_4,-0.02395967862837023,2.1095708282288532
209,group_1,3.2402036927497857,2.55092594988651
210,group_4,-0.7307272009110014,0.5323869826200769
211,group_3,1.2625195048951279,2.323166816338497
212,group_3,0.920205917211671,1.4721078578478346
213,group_3,1.8070407793795997,2.041604824357665
214,group_2,1.4274065886994463,1.9430036539755806
215,group_3,2.2330729243247545,2.796389645026837
216,group_1,2.421645080332104,2.9743715554671013
217,group_4,0.4548354421640124,1.8957010201061062
218,group_3,1.6382105687691193,2.735868891427472
219,group_1,3.7267944136176956,3.017177025289832
220,group_3,1.1611678320578256,2.301232119075787
221,group_3,1.0498338556218396,2.6928423205351923
222,group_1,-0.2753399687045327,1.3530880754892023
223,group_4,1.1196136422817209,1.9264157681564325
224,group_3,1.6498639165936755,3.028111210950767
225,group_4,0.9769528089891497,1.6458440934271794
226,group_3,0.41879560271296806,1.6738725510015209
227,group_2,3.6818639009074166,3.1535132766670877
228,group_2,3.7563433511532938,2.5521962173572925
229,group_2,2.51719694934628,1.3948888825070733
230,group_2,1.1523960969186056,1.2636864748211334
231,group_4,0.5184718104904344,1.7096457539764165
232,group_1,1.7620044067207656,2.2326546396861633
233,group_4,1.7782913513097731,2.489070572773093
234,group_3,0.4531855487107044,2.1939636427511138
235,group_1,2.120385391296997,2.0551316339497663
