ID,cg,y,bv
1,group_2,-3.473628519522243,-2.284470554675346
2,group_2,-3.017079984976501,-1.0418498982205966
3,group_3,0.15158575770498006,-0.1018953564506952
4,group_4,0.6673279488775106,-0.37243683949924256
5,group_3,0.9025593414998384,-0.4420668307219639
6,group_2,-3.4564976700998433,-1.1834296740753454
7,group_2,-2.879705150072374,-1.4004290573648404
8,group_1,-2.2832093060016083,-0.8396724328808586
9,group_1,-0.9661187792730118,-1.3642980140879946
10,group_3,1.3686707810098695,0.4787912542229593
11,group_3,-1.267764159753673,-1.3808563798162812
12,group_1,-1.0059874692868733,-1.977833478774304
13,group_3,-0.8848033156333523,-0.38151096139258917
14,group_1,0.0625727853338025,-0.21368784215486633
15,group_2,-2.220697894629411,-0.4665568622406719
16,group_1,1.2408086158079752,0.43223694987288824
17,group_4,-2.23000882174868,-2.4999712018584983
18,group_3,-0.20573464742276604,-0.9754294879395128
19,group_2,-3.749354870893554,-2.0996359851833177
20,group_3,1.4716714922506178,0.03607301206593501
21,group_1,-1.5159085457691357,-2.0420190423215203
22,group_2,-3.491689675866509,-0.12841729829776496
23,group_4,-1.6329362295343754,-1.181267365288323
24,group_3,0.8835564597014984,-0.4692013929408707
25,group_3,-0.7130090520100024,-0.5910359592676983
26,group_4,0.8890028526014951,-0.15880795635694736
27,group_3,0.9439326102908475,-1.1830857917749422
28,group_4,-1.1946511111122873,-1.711265794455936
29,group_4,-0.4766164757333484,-1.3036591932198338
30,group_2,-2.7500818567291696,-0.7857996103734832
31,group_1,-0.6668571216841295,-1.0574232960721186
32,group_1,-0.2267394769583255,0.02937728826886727
33,group_3,0.8948518499077958,-0.5398634355691708
34,group_3,1.7993760362119955,-0.07988083582851026
35,group_4,-1.1375797352517965,-1.5715641288368825
36,group_1,-1.4889950328589467,-0.9476057024800629
37,group_4,-0.8372413569313775,-1.2846620118295962
38,group_3,1.6018592986473295,1.4637421976104268
39,group_3,-0.7460223704404881,-1.1453283159315923
40,group_2,-4.3068835871019955,-2.1683432582130253
41,group_3,-0.10264528378323595,-1.6793914398773857
42,group_4,1.042299281945584,-0.6137579545573288
43,group_3,0.028192417095136132,-1.223586464245476
44,group_3,0.49346968371466404,-1.2556913478453327
45,group_4,1.7475591824408634,-0.10812451898456571
46,group_4,-0.9507334550569435,-2.5624306019731438
47,group_2,-2.747608458516218,-1.5296567109202572
48,group_1,-0.00807614934135159,0.4898280188215366
49,group_2,-2.3641862675447314,-0.5876738058373687
50,group_1,1.203214039141386,0.3212125909603408
51,group_3,-0.6201754593263782,-1.6709338387018013
52,group_3,0.4428615583462874,-1.7277799585974942
53,group_3,-1.0427858964802237,-2.38068464307362
54,group_3,-0.8802279242809132,-1.5467915427460228
55,group_3,0.7070498225595818,-0.021395142462893816
56,group_3,-0.8192074413615427,-1.1135059700292949
57,group_4,-0.3591863661878745,-0.8643866305071899
58,group_1,-1.031822380980292,-0.811310946558433
59,group_3,-0.20339230150262783,-1.8970230633292502
60,group_3,0.09003392712018388,-0.5654310075436747
61,group_3,-0.5577222877457803,-1.860931919190505
62,group_1,0.23970628830939067,-0.13794756018846435
63,group_2,-3.4697808849515686,-1.7357292202941597
64,group_3,-0.788591105869016,-1.6005619696642923
65,group_3,-0.31981384986606937,-1.5917057758653694
66,group_4,-1.1820525836081943,-1.5967876729163435
67,group_2,-4.6191475504742305,-2.694160787171801
68,group_3,0.41673002039190216,-1.2678629726725934
69,group_2,-2.536658845394161,-0.9284841233189891
70,group_1,-4.406095312536638,-3.19733451601793
71,group_2,-3.1996679173316838,-1.6033781681836825
72,group_4,-1.0562508169941425,-1.4732700841059656
73,group_4,-1.510950910163463,-1.6258115500093016
74,group_3,1.1791226797675742,-0.2456881139449182
75,group_1,0.5447991606008147,0.29990106170503905
76,group_2,-2.2155083583678055,-0.3712888916135707
77,group_3,-0.011007120144557403,-0.5146918173761619
78,group_1,-0.4038689664815456,0.2165788852404092
79,group_1,-0.4755551737436786,-0.3018868171162267
80,group_4,-0.36243720193897333,-1.4850216969911418
81,group_3,1.4229327859946925,-0.11038332258673723
82,group_3,-1.5509191469250903,-0.841681268026069
83,group_2,-2.204064221473786,-1.5257547092611587
84,group_2,-2.6708924165528356,0.45322428841382345
85,group_3,1.0095599926658414,0.3282824076240897
86,group_4,0.7097963565312329,-0.46145070150844625
87,group_4,0.48786325649276674,-0.6123101622115463
88,group_3,-0.5793803131961046,-1.3703050444512994
89,group_3,0.5380819602108641,-1.4217254180559065
90,group_1,0.7384332790417305,-0.4542326503849814
91,group_2,-3.360695285008529,-0.7926507641188318
92,group_3,1.1379337472464264,-0.6511624742648199
93,group_1,-2.0681758797156875,-2.2675101825515624
94,group_1,-0.6359716487110786,-0.4195279322162418
95,group_1,-1.6368855642712217,-0.8372554669374505
96,group_1,-1.218970233157492,-1.1893005320124406
97,group_1,-1.7702471743390504,-1.8224285937726228
98,group_4,4.132418450696882,1.0481762378923607
99,group_2,-1.721123941592333,-0.8083608391248464
100,group_4,1.3528236879341493,-0.41858707698226955
101,group_4,-1.4703304904919723,-1.8037660507431084
102,group_4,1.0242844256835204,-1.2013793978325202
103,group_4,0.2994212859307783,-1.3003699824043138
104,group_3,0.47353030639788984,-1.1478093806045002
105,group_1,-1.6424348067184886,-1.128340073003607
106,group_3,-1.7975364856763452,-2.214290327433142
107,group_2,-2.895242072040961,-1.0855858498562965
108,group_1,-0.5576824889456892,-0.4165476223316186
109,group_1,0.793503605439633,0.18379129544042333
110,group_1,-3.164695212758259,-2.7021214727030203
111,group_4,-2.7685658427599047,-2.4841019491366456
112,group_3,1.2064787877409713,-0.3902391375606215
113,group_1,-2.7209983373340743,-0.9465611250783695
114,group_1,0.3753813236893601,0.33047730170527007
115,group_4,-0.2246288347621861,-0.35565301647937136
116,group_3,1.1296850907518674,0.2776692576014687
117,group_1,0.3853737535989285,0.7463070562973622
118,group_4,0.6077648856761727,-1.172296085464108
119,group_3,1.525198379997273,0.07094410513573754
120,group_2,-1.1023636232417637,-0.1714469202396167
121,group_4,-0.389946190585732,-1.13380532384185
122,group_3,-1.4058569671127341,-1.1285743661022594
123,group_2,-2.915816751624742,-0.9164191860998806
124,group_3,-1.2703514705958,-2.5553440822292175
125,group_4,1.4821904894429012,0.520275517722492
126,group_3,-0.24596354128853654,-1.1672813380312663
127,group_4,0.2023431438496232,-0.4901017866566885
128,group_2,-3.121463982463484,-1.2471868690483932
129,group_2,-3.111313322077711,-1.187600907265394
130,group_2,-1.5803751928395997,-1.0419234162226703
131,group_4,0.45988164327207526,-0.037578046685325134
132,group_3,-0.4893229386371024,-0.7996170124982767
133,group_3,0.0641254581498556,-2.181770182302979
134,group_1,-1.8247046733471026,-1.289550994264384
135,group_1,-0.5037186608644361,-1.459037773483814
136,group_2,-1.4968813449722334,0.0959956769202481
137,group_1,-1.4130739672385682,-0.9858470780803817
138,group_3,1.346113858440747,-0.2715880092212497
139,group_3,1.4255295898638478,-0.2601804452159532
140,group_4,1.4047113011737273,0.42183281473473555
141,group_1,0.24378991229216115,-0.033541735447951915
142,group_3,0.8578700232086046,-0.7226020060174212
143,group_2,-1.1672467715670767,1.0056438081757055
144,group_1,0.07177679945318083,-0.12052077056806733
145,group_1,-0.8226760179610344,-0.4909621151249887
146,group_4,-0.15133587208697896,-0.9446385806745382
147,group_1,-2.739426117636087,-1.9297755031574693
148,group_3,2.6157451580977464,0.520031012452421
149,group_1,1.5067569899056357,1.1306122299387653
150,group_2,-4.226573197810067,-2.0945513082323366
151,group_1,0.12859744492247693,-0.7334700912493362
152,group_3,0.556090731227616,-1.6838717285140834
