ID,cg,y,bv
1,group_2,0.180813812055346,0.49865481505633535
2,group_1,-3.193408273660498,-0.28045624551195103
3,group_1,-1.9611356819286023,0.024730768127865527
4,group_2,-0.5928645898212502,-0.13915546749058993
5,group_2,-0.1737829351202884,-0.04399007693475616
6,group_1,-1.800060306532321,0.22814488486693055
7,group_3,0.1259874731085764,-0.41746972836799007
8,group_3,-0.4744728200483198,0.15953335550550063
9,group_4,-1.3949098826163508,0.7327361255729161
10,group_2,0.07437867252722158,-0.05655006664110376
11,group_4,-0.8986855997316441,0.8313693955706858
12,group_4,-0.6976795442407672,0.5077173457339144
13,group_3,0.8624492210904667,0.20942491281375686
14,group_4,-0.9160410396154437,0.6113660818003769
15,group_4,-1.4280698165738177,1.214100283253113
16,group_4,-1.185058976741315,0.09812708638092836
17,group_3,1.4915485539372357,1.4071197027200886
18,group_2,-0.435499639402197,-0.014552538465022549
19,group_3,1.5995600911281007,0.9539033094686686
20,group_3,0.643998609615239,0.5002041102434222
21,group_1,-2.8904914195337783,0.4976610184676382
22,group_3,1.0194533334497098,0.37827738918372505
23,group_1,-1.2414207582665395,0.8334105646058368
24,group_3,1.2181736556686216,0.3918081877970429
25,group_3,0.0043521115551777845,0.13168714937796397
26,group_3,0.8488383434672915,0.2674406608749103
27,group_2,0.798663040767448,0.68592025725564
28,group_1,-2.268953561521599,0.23079831299125506
29,group_2,0.3653934945971521,0.3029631795721133
30,group_4,-1.0592087338348108,0.5020582918071329
31,group_2,0.4852560544056478,0.7331787926298007
32,group_4,-2.817873051778084,0.911585583048957
33,group_1,-3.5538998870146647,0.12300880844534237
34,group_1,-3.2459181832908666,0.7175200232799614
35,group_3,2.040422304598219,0.8921801622992954
36,group_1,-2.1586017234135024,-0.12358076147991207
37,group_1,-1.5330111390761294,0.546535833147671
38,group_3,0.5875298129298039,0.32661516214121805
39,group_3,1.5480408795262446,0.7905988514056932
40,group_2,0.8546195134889064,0.5662242589551848
41,group_2,1.0571976600206863,0.9230919442285045
42,group_1,-2.18108453012907,-0.363697181460295
43,group_4,-3.2784070555202556,-0.622362993706366
44,group_1,-2.399234468585351,0.35649877634965027
45,group_4,-2.393274249757682,0.2838111610993207
46,group_4,-2.473545485611957,0.18410895378322972
47,group_4,-0.9109989279498322,0.12889063160674574
48,group_3,0.4616959997914625,0.010972172305409755
49,group_3,-0.27747731913947415,0.3828399858285097
50,group_3,1.1446716327861008,0.40528106350717336
51,group_2,-0.6428482918393809,-0.6524711575179761
52,group_1,-1.7724762994669172,0.48551969897133473
53,group_2,-0.22319029074591876,0.36083693747558226
54,group_2,0.2832586944000778,-0.037221210788860974
55,group_1,-2.6320944484415074,-0.010141720239774984
56,group_2,0.24252971060218714,0.057171133244718536
