ID,EBV,PEV
1,0.1874650697435491,0.10477973430621242
2,0.9007782538023268,0.11067747349728908
3,0.306125663887754,0.09904417640487681
4,0.4559396297236941,0.10852388082192607
5,0.3372474106614138,0.11900712320360382
6,-0.048377900899997286,0.13721764890301824
7,0.4763163105818213,0.0934586007304203
8,0.796190960420888,0.08927895268367854
9,0.7052448734143509,0.09840981569475214
10,0.5029029376520545,0.10258494329662039
11,0.535896669791911,0.10787991665306912
12,0.1970139170012035,0.1227667022920559
13,0.23314881834990894,0.10966427092350006
14,0.048801628083711496,0.11956444311153455
15,-0.7003306261703159,0.0984314475942145
16,-0.11651893065008972,0.09704906614565144
17,0.28994846919305817,0.1007934279860266
18,-0.1502015198369493,0.10128287901863436
19,-0.08560257750488734,0.11139250114276716
20,0.17356787954851946,0.10730767396573698
21,0.9619073393643729,0.11153662669910813
22,0.7564482931362595,0.09674569331533722
23,0.003641512804281449,0.09826387578119665
24,0.06502392503569987,0.08673163306366305
25,-0.05640210963617461,0.09563152822426224
26,-0.6115782509949166,0.10759500798820587
27,-0.3805438389801292,0.1041768371125582
28,-0.26908024836068944,0.11278011860629504
29,-0.014672993802439908,0.11558707176543463
30,-0.2394963311431071,0.09425764108767988
31,-0.6805987165395152,0.10269666101166415
32,-0.43166136658646315,0.08880881641206428
33,0.03762388877358847,0.07904814697322393
34,0.12884318963118388,0.11485021594072285
35,-0.08089406191459145,0.09843511456943072
36,-0.16760493879817073,0.08360637353504417
37,-0.5026742767748057,0.09074785725533467
38,0.24312191067295436,0.08949384179657127
39,-0.7401959563534645,0.09174419302559349
40,-0.3447664469341623,0.11382240403366592
41,-0.16283055521111178,0.09358744346236046
42,0.4148763852604858,0.0879636223868576
43,0.7038433027391904,0.14009293796847302
44,-0.14822254671255697,0.11279626542622156
45,-0.5887468423620258,0.08941579568870847
46,0.3681896795791834,0.10279991931935183
47,0.04764202283216691,0.11090444954420262
48,0.13124575922505705,0.12251841743836087
49,0.14874212434500647,0.10114123932491773
50,-0.4793325395137436,0.09304748189300609
51,-0.5839428281824701,0.10549991511987683
52,0.42993308389446455,0.10033074059112097
53,-0.29918818215811827,0.09935328337032688
54,-0.4394156201454332,0.11113411479435413
55,0.029749906654281295,0.0969188250138977
56,0.12197500443581821,0.10374487320393411
57,-0.18647776775629826,0.09625757094031222
58,-0.09652042037247097,0.09673544542693413
59,0.2702118857613782,0.1015121324997934
60,-0.7549217616358385,0.11353620395111712
61,0.10710733266824289,0.10057735568381072
62,-0.30957861282447635,0.11265428012083839
63,-0.05317002867224078,0.132111341040746
64,0.1507128236406596,0.09109051666250434
65,0.7997305203490042,0.09584119288455009
66,0.23073028045425512,0.0981107399076052
67,0.26113685095733696,0.11517666343680995
68,-0.34682717997601364,0.11546809811745837
69,-0.38363843880592197,0.10435610388544164
70,-0.4704099508852015,0.11001151828444353
71,0.20433667922405185,0.12031967023580457
72,0.5531743099555098,0.0987195715717899
73,0.5251131170741239,0.09367024978641772
74,-0.35654391717583844,0.0935466029836709
75,-0.14886478884693088,0.06116914984064039
76,-0.1569661354583153,0.06965689337388246
77,-0.013410734420594523,0.06659369458724052
78,0.043909947860113166,0.07408428631075985
79,0.45682613835749525,0.08184100746704542
80,0.46648732063530624,0.07414682710773993
81,0.17721510894785075,0.2012264188938012
82,-0.3549927342459889,0.09668573253650568
83,-0.22854747893971256,0.081494834038869
84,0.31716847873763826,0.12572574559109953
85,0.6985630556398243,0.12320584938053288
86,0.6909587676799323,0.12012875307886864
87,-0.12696318453848895,0.09675333900750838
88,0.0059018583866261255,0.11367998382336557
89,-0.0855606751830021,0.10031381690908854
90,0.4761140611477798,0.12948132918828223
91,0.9102324351427139,0.1252880662007637
92,0.050766430589291846,0.08367300654041089
93,0.4296493335828694,0.07275060463313406
94,0.7745325864385394,0.06684957278129347
95,0.750583884069797,0.0768344916432355
96,0.43503023963129867,0.06536487695535735
97,0.24446643583981698,0.07071721558851381
98,-0.22655205506834436,0.08641613668230747
99,0.6041425193497882,0.09970026746292582
100,0.2425717961431128,0.07351440779334169
101,0.5723500149046628,0.08256360767324411
102,0.48544268866168516,0.07013580554309404
103,-0.8435749360018981,0.05851495399872213
104,-0.6934555255854682,0.06640738362451766
105,-0.1552901456263615,0.06944585982347154
106,0.02947410042870582,0.08945590468858569
107,0.3194490212565424,0.06862682926573622
108,-0.03891888489834387,0.07528653390719621
109,-0.2914412964075911,0.07725044577030182
110,0.29633579341311556,0.06931970762018173
111,0.8785650116977319,0.07691059294428405
112,0.43452396953017847,0.06639510956475878
113,0.7616679367833827,0.0762808986281327
114,0.7185934020961806,0.06247832587580561
115,-0.36248354260132754,0.07456954498329992
116,0.3854602260645697,0.055464484924812395
117,0.41569436141543714,0.07282358228824123
118,0.5244549415074267,0.07412073042062843
119,0.24491265103960458,0.06795866401322717
120,-0.04850284689305888,0.07127941662626423
121,-0.3693347427537238,0.05725064020438132
122,1.1748026975910526,0.07070044174823666
123,0.6522862447611496,0.06247951535892046
124,-0.6235913403042499,0.060654576156269346
125,0.05026879766620863,0.0650193999401963
126,-0.38376431362682806,0.0518786389166128
127,0.0667007942685527,0.0751578690535735
128,0.04665014900819052,0.059506243058815904
129,-0.7638829701652204,0.06481956917228984
130,-0.01935127985993669,0.07049897063705192
131,0.14455756022732766,0.07587602800278515
132,-0.25936299027508775,0.07866507179534842
133,0.34546438005049207,0.08004162404197952
134,-0.24968564022853268,0.05740588312513976
135,-0.03005770318584326,0.0601112908673576
136,0.145589738628407,0.08942405581001261
137,-0.4118303905220542,0.06556431321110544
138,0.19354555593101513,0.06923508938731665
139,0.06352123516670753,0.07567966615005281
140,0.4628018720459434,0.06652661980868133
141,0.08493734944283847,0.07083731612452128
142,0.40783029365155604,0.06355905878888429
143,0.3740616786105001,0.0654247773175013
144,0.1103602119911203,0.06335755498360733
145,0.1248109001754285,0.05882175760313557
146,-0.40349339345803487,0.07171273042888751
147,0.5642679698957815,0.07452737818694309
148,0.3532099086337921,0.06495224477749802
149,0.41728219772248837,0.08012445521033518
150,-0.05451729097331877,0.07383184072031632
151,0.18529702875692453,0.0700496749184186
152,-0.8725006553278385,0.07396654306025863
153,0.3108274879660471,0.05851383965032198
154,0.988332060679421,0.08185778596976581
155,0.6463876515519055,0.06409035728967308
156,0.1745520581725806,0.06478220974087075
157,0.15715666875511325,0.07960266591216382
158,0.49036989006608944,0.06794333679169182
159,0.19772874616966107,0.062036652415871
160,0.024771505418845423,0.089119736365718
161,0.27539664809853615,0.07196855127487638
162,0.4481329948192043,0.08198826129821508
163,0.011793149756192436,0.08373836390255048
164,0.78466773213236,0.06361627780348096
165,-0.24119018592690908,0.05691890123683375
166,0.45977854850221295,0.09523666718044628
167,0.12429141751292141,0.07774716132364286
168,-0.3347334708001357,0.08685340164820146
169,0.6576907231057637,0.06610778665105832
170,-0.1047612470638346,0.08131422290367785
171,-0.4317049341335296,0.06580844390087674
172,-0.6574176307166693,0.09248769760945232
173,-0.3330896756616129,0.09834010916523551
174,0.18971838684792963,0.1033085712523134
175,0.21928802757363927,0.10790717911217089
176,-0.21132276274902353,0.11309652669408876
177,0.2161623923792643,0.10495524236869769
178,-0.33227295975042886,0.08404718130874538
179,-0.23822181781050256,0.10083416805876934
180,0.5088551576101773,0.10629846894267256
181,0.10555354311363234,0.10139598408018986
182,0.6304135516606362,0.1387753491680163
183,0.4136617254390142,0.10394290870115538
184,0.28175996067309905,0.1194123141735634
185,0.2213030576958228,0.09957957781340285
186,-0.21988794363397904,0.11472756333321826
187,0.10103980579908158,0.11215980462436541
188,0.32868980569491246,0.10806120326149603
189,0.05003830753919231,0.1189799997341026
190,0.0642801697565554,0.1119973156732452
191,0.027608417642898148,0.09806328478785721
192,-0.5756437373672199,0.1071445622033872
193,-0.42433174183691963,0.13286774696904138
194,-0.49924944306936414,0.10028525455760999
195,0.44446232476854386,0.11630588453857622
196,0.3453321004771005,0.11612068633995311
197,-0.0901573990520582,0.10092606627202827
198,-0.7319916469480976,0.08110705595481672
199,0.3109684013013763,0.09442630826028145
200,-0.09278156625517785,0.12595189966023695
201,-0.3912660152786131,0.099273817404455
